time/total_timesteps,train/safe_critic_loss,train/n_updates,train/actor_loss,time/episodes,rollout/ep_len_mean,rollout/ep_cost_mean,train/ent_coef,train/critic_loss,train/lag_coef,rollout/ep_rew_mean,time/fps,time/time_elapsed
337488,0.025944465771317482,674774,-2352.579833984375,2136,158.0,26.46,0.014699405059218407,0.052001189440488815,5.0,-788.2674122999998,52,6403
338120,0.023383576422929764,676038,-2352.88671875,2140,158.0,26.46,0.014736959710717201,0.041896600276231766,5.0,-788.3625560800001,52,6415
338752,0.02459077164530754,677302,-2353.7744140625,2144,158.0,26.56,0.014831063337624073,0.047349344938993454,5.0,-788.2255072900001,52,6427
339384,0.023693419992923737,678566,-2353.916015625,2148,158.0,26.71,0.014730846509337425,0.03858809173107147,5.0,-788.1892367900001,52,6439
340016,0.02365768887102604,679830,-2351.801513671875,2152,158.0,26.68,0.014743776991963387,0.04219123721122742,5.0,-788.6326606399999,52,6451
340648,0.024230828508734703,681094,-2352.35546875,2156,158.0,26.72,0.01458610501140356,0.04256204515695572,5.0,-789.50154476,52,6463
341280,0.023350298404693604,682358,-2352.392822265625,2160,158.0,26.97,0.014625810086727142,0.04620052129030228,5.0,-790.14756698,52,6475
341912,0.022672297433018684,683622,-2351.17333984375,2164,158.0,26.96,0.014689463190734386,0.047341238707304,5.0,-790.7826672299999,52,6487
342544,0.023954007774591446,684886,-2351.260498046875,2168,158.0,26.95,0.014657228253781796,0.04566643014550209,5.0,-791.4309595900002,52,6499
343176,0.023757968097925186,686150,-2352.009033203125,2172,158.0,27.07,0.014539475552737713,0.04062926024198532,5.0,-791.93316666,52,6511
343808,0.022638851776719093,687414,-2351.296142578125,2176,158.0,27.03,0.014643402770161629,0.04053293168544769,5.0,-792.3243131500001,52,6523
344440,0.019420498982071877,688678,-2351.73828125,2180,158.0,27.14,0.014715858735144138,0.040007296949625015,5.0,-792.7988224599998,52,6535
345072,0.025755560025572777,689942,-2351.41259765625,2184,158.0,27.08,0.014651022851467133,0.050775788724422455,5.0,-793.42358937,52,6547
345704,0.027415838092565536,691206,-2349.82080078125,2188,158.0,26.89,0.014656606130301952,0.05103994905948639,5.0,-794.0330451,52,6559
346336,0.026058802381157875,692470,-2351.78125,2192,158.0,26.9,0.014887413941323757,0.04771936684846878,5.0,-794.4455099099999,52,6571
346968,0.024547284469008446,693734,-2350.307373046875,2196,158.0,26.82,0.014859434217214584,0.04601377621293068,5.0,-794.78701982,52,6583
347600,0.02231200598180294,694998,-2349.67138671875,2200,158.0,26.6,0.014942132867872715,0.04686480015516281,5.0,-795.2884501599999,52,6595
348232,0.023957090452313423,696262,-2351.4423828125,2204,158.0,26.53,0.014833708293735981,0.056130506098270416,5.0,-795.7592809100001,52,6607
348864,0.01879940740764141,697526,-2351.697998046875,2208,158.0,26.54,0.014783227816224098,0.04307396709918976,5.0,-796.1759233600001,52,6619
349496,0.02123779058456421,698790,-2352.11865234375,2212,158.0,26.25,0.014801234938204288,0.04652559384703636,5.0,-796.3711454300001,52,6631
350128,0.021947523579001427,700054,-2351.0576171875,2216,158.0,26.33,0.014844166114926338,0.04623890668153763,5.0,-796.66298339,52,6643
350760,0.02983233332633972,701318,-2352.396728515625,2220,158.0,26.4,0.015126341953873634,0.05750221759080887,5.0,-796.9367161699998,52,6655
351392,0.02426658570766449,702582,-2352.062744140625,2224,158.0,26.34,0.014907709322869778,0.05369843915104866,5.0,-796.96560205,52,6667
352024,0.021776610985398293,703846,-2351.90771484375,2228,158.0,26.41,0.014752469025552273,0.053567830473184586,5.0,-796.89982357,52,6679
352656,0.02478066459298134,705110,-2351.7861328125,2232,158.0,26.48,0.014935586601495743,0.06775085628032684,5.0,-796.8664521899998,52,6691
353288,0.02286665327847004,706374,-2352.00390625,2236,158.0,26.59,0.015165905468165874,0.054714933037757874,5.0,-796.7744780300001,52,6703
353920,0.02458079718053341,707638,-2354.6455078125,2240,158.0,26.77,0.015347873792052269,0.0517580509185791,5.0,-796.56676597,52,6714
354552,0.029854046180844307,708902,-2354.38134765625,2244,158.0,26.83,0.01568210870027542,0.06517525017261505,5.0,-796.7523890300002,52,6727
355184,0.024707341566681862,710166,-2354.96875,2248,158.0,27.11,0.015333792194724083,0.06071532145142555,5.0,-796.1394035699999,52,6738
355816,0.025876492261886597,711430,-2355.410400390625,2252,158.0,27.45,0.0153862489387393,0.04975063353776932,5.0,-795.35866893,52,6751
356448,0.028067870065569878,712694,-2353.19775390625,2256,158.0,27.64,0.015293988399207592,0.058770760893821716,5.0,-795.4254207800003,52,6763
357080,0.023972077295184135,713958,-2355.87548828125,2260,158.0,27.58,0.015455817803740501,0.050254762172698975,5.0,-795.5213824399999,52,6774
357712,0.022235870361328125,715222,-2356.2734375,2264,158.0,27.8,0.015354418195784092,0.040312737226486206,5.0,-795.6895614500002,52,6786
358344,0.02468758076429367,716486,-2355.564697265625,2268,158.0,27.95,0.015171706676483154,0.05200034752488136,5.0,-795.8152638200002,52,6798
358976,0.027322489768266678,717750,-2355.96728515625,2272,158.0,27.91,0.01518748514354229,0.05199584364891052,5.0,-796.0599996300001,52,6810
359608,0.02674926072359085,719014,-2356.441162109375,2276,158.0,28.08,0.015108847059309483,0.048487819731235504,5.0,-796.1891421300003,52,6822
360240,0.027529817074537277,720278,-2356.925048828125,2280,158.0,27.99,0.015126630663871765,0.056633301079273224,5.0,-796.5670709000001,52,6834
360872,0.024266056716442108,721542,-2356.544921875,2284,158.0,27.91,0.015219484455883503,0.05163159593939781,5.0,-796.7340379,52,6846
361504,0.019968919456005096,722806,-2356.56298828125,2288,158.0,27.84,0.015183061361312866,0.04699890315532684,5.0,-796.6912372499999,52,6858
362136,0.027518751099705696,724070,-2357.265625,2292,158.0,27.87,0.01514932420104742,0.04993889480829239,5.0,-796.45382758,52,6870
362768,0.02151229977607727,725334,-2356.567138671875,2296,158.0,27.83,0.01545020379126072,0.05549735948443413,5.0,-796.2295833600002,52,6882
363400,0.022534796968102455,726598,-2357.708251953125,2300,158.0,27.68,0.015369463711977005,0.05574793368577957,5.0,-795.7767877400001,52,6894
364032,0.025037767365574837,727862,-2356.659423828125,2304,158.0,27.67,0.015026065520942211,0.051041364669799805,5.0,-795.3704677600002,52,6906
364664,0.021989546716213226,729126,-2357.99951171875,2308,158.0,27.66,0.015321469865739346,0.05530593916773796,5.0,-795.05281346,52,6919
365296,0.024287328124046326,730390,-2357.435546875,2312,158.0,27.68,0.015210343524813652,0.05842478200793266,5.0,-795.03945413,52,6931
365928,0.02217477560043335,731654,-2359.236572265625,2316,158.0,27.68,0.01522141508758068,0.04279610887169838,5.0,-794.7788342100002,52,6943
366560,0.02098141238093376,732918,-2360.03271484375,2320,158.0,27.58,0.015171662904322147,0.045161474496126175,5.0,-794.66765174,52,6955
367192,0.023569058626890182,734182,-2359.32275390625,2324,158.0,27.76,0.015056791715323925,0.05115341395139694,5.0,-795.07951225,52,6967
367824,0.025050373747944832,735446,-2359.888671875,2328,158.0,27.74,0.015145590528845787,0.04978727549314499,5.0,-795.5170356200001,52,6979
368456,0.018711842596530914,736710,-2360.917236328125,2332,158.0,27.76,0.015016409568488598,0.040643032640218735,5.0,-795.8981940400001,52,6990
369088,0.020466189831495285,737974,-2361.22900390625,2336,158.0,27.85,0.014992455020546913,0.04170893132686615,5.0,-796.2430493400002,52,7002
369720,0.026757290586829185,739238,-2360.013916015625,2340,158.0,27.78,0.014993177726864815,0.046123817563056946,5.0,-796.6777703500001,52,7014
370352,0.020319050177931786,740502,-2360.791259765625,2344,158.0,27.88,0.014714243821799755,0.040320031344890594,5.0,-797.06240434,52,7026
370984,0.021078551188111305,741766,-2360.74365234375,2348,158.0,27.69,0.01493320893496275,0.03970557078719139,5.0,-797.9858628399999,52,7038
371616,0.02268366701900959,743030,-2360.8271484375,2352,158.0,27.69,0.014905519783496857,0.05736235901713371,5.0,-799.0229340599998,52,7050
372248,0.024113839492201805,744294,-2362.03076171875,2356,158.0,27.69,0.014882474206387997,0.05063571035861969,5.0,-799.2664119299999,52,7062
372880,0.023640114814043045,745558,-2360.3583984375,2360,158.0,27.78,0.015045078471302986,0.043740373104810715,5.0,-799.4245235999999,52,7074
373512,0.022814463824033737,746822,-2361.34521484375,2364,158.0,27.74,0.014984815381467342,0.05014349892735481,5.0,-799.58896262,52,7086
374144,0.025197351351380348,748086,-2361.601318359375,2368,158.0,27.79,0.015010511502623558,0.050831835716962814,5.0,-799.6584581500001,52,7098
374776,0.02371199056506157,749350,-2361.423828125,2372,158.0,27.89,0.01508545782417059,0.04769830033183098,5.0,-799.7097421400001,52,7110
375408,0.02365230768918991,750614,-2361.7939453125,2376,158.0,27.72,0.015039140358567238,0.051850512623786926,5.0,-799.88290454,52,7122
376040,0.0243836659938097,751878,-2360.323486328125,2380,158.0,27.77,0.01486936490982771,0.04753601923584938,5.0,-799.9723749599999,52,7133
376672,0.020913371816277504,753142,-2361.689453125,2384,158.0,27.94,0.014872881583869457,0.043354518711566925,5.0,-800.0628714999999,52,7146
377304,0.02358723245561123,754406,-2361.131103515625,2388,158.0,27.93,0.014869287610054016,0.052525684237480164,5.0,-800.1559804099999,52,7158
377936,0.024207256734371185,755670,-2361.96875,2392,158.0,27.98,0.014929918572306633,0.043677400797605515,5.0,-800.6211379599997,52,7170
378568,0.024329110980033875,756934,-2361.26318359375,2396,158.0,28.22,0.015328967943787575,0.06838291138410568,5.0,-800.96011984,52,7182
379200,0.020753163844347,758198,-2361.919189453125,2400,158.0,28.53,0.01496389415115118,0.050494302064180374,5.0,-801.53210009,52,7194
379832,0.025141529738903046,759462,-2362.644287109375,2404,158.0,28.69,0.015035095624625683,0.05170237272977829,5.0,-802.0325998399999,52,7206
380464,0.021995244547724724,760726,-2362.6259765625,2408,158.0,28.82,0.014989717863500118,0.052828676998615265,5.0,-802.4364122400001,52,7218
381096,0.025516707450151443,761990,-2363.931640625,2412,158.0,29.06,0.014969161711633205,0.06038815900683403,5.0,-802.8732682000002,52,7230
381728,0.024206161499023438,763254,-2363.02783203125,2416,158.0,29.21,0.014921157620847225,0.06259613484144211,5.0,-803.2610224300001,52,7242
382360,0.022257620468735695,764518,-2363.9873046875,2420,158.0,29.34,0.014953273348510265,0.05314953625202179,5.0,-803.5290128900001,52,7253
382992,0.019075162708759308,765782,-2364.39990234375,2424,158.0,29.32,0.015111138112843037,0.05474705621600151,5.0,-802.93017728,52,7265
383624,0.026330476626753807,767046,-2363.60400390625,2428,158.0,29.39,0.015006796456873417,0.061809293925762177,5.0,-802.8520081600001,52,7278
384256,0.022411199286580086,768310,-2364.2841796875,2432,158.0,29.47,0.015023485757410526,0.06104056537151337,5.0,-802.7373071899998,52,7289
384888,0.021794354543089867,769574,-2364.948974609375,2436,158.0,29.35,0.014968954026699066,0.04927073046565056,5.0,-802.6399135300001,52,7301
385520,0.02764630876481533,770838,-2364.438232421875,2440,158.0,29.27,0.014897809363901615,0.06488973647356033,5.0,-802.4734652400001,52,7313
386152,0.02285034954547882,772102,-2365.9375,2444,158.0,29.12,0.015062600374221802,0.06929513812065125,5.0,-802.4370666699998,52,7325
386784,0.0216995682567358,773366,-2365.15087890625,2448,158.0,28.93,0.014946679584681988,0.06666421890258789,5.0,-801.9027901199998,52,7337
387416,0.026177531108260155,774630,-2365.65771484375,2452,158.0,28.76,0.014864040538668633,0.06789352744817734,5.0,-801.49012731,52,7349
388048,0.025082198902964592,775894,-2366.16015625,2456,158.0,28.53,0.014910610392689705,0.07425861060619354,5.0,-800.8720935600002,52,7361
388680,0.023031648248434067,777158,-2366.933349609375,2460,158.0,28.43,0.014801489189267159,0.06634261459112167,5.0,-800.1984332699999,52,7373
389312,0.02158966101706028,778422,-2366.341796875,2464,158.0,28.25,0.014739397913217545,0.06570016592741013,5.0,-799.52387345,52,7385
389944,0.020708926022052765,779686,-2367.38525390625,2468,158.0,28.11,0.01505680475383997,0.0676521435379982,5.0,-798.89093564,52,7397
390576,0.028447389602661133,780950,-2366.2109375,2472,158.0,27.92,0.015111620537936687,0.07080010324716568,5.0,-798.3103721599999,52,7409
391208,0.025377675890922546,782214,-2367.4130859375,2476,158.0,27.73,0.015105519443750381,0.06813086569309235,5.0,-797.71298461,52,7421
391840,0.029382705688476562,783478,-2367.44677734375,2480,158.0,27.53,0.015040595084428787,0.07372652739286423,5.0,-797.23999506,52,7433
392472,0.02425454929471016,784742,-2367.99853515625,2484,158.0,27.49,0.015048815868794918,0.0571444034576416,5.0,-797.18864473,52,7445
393104,0.021398400887846947,786006,-2367.84619140625,2488,158.0,27.51,0.01499939989298582,0.05711733549833298,5.0,-797.21556455,52,7457
393736,0.02497212588787079,787270,-2368.230224609375,2492,158.0,27.31,0.014956382103264332,0.06541058421134949,5.0,-797.15485984,52,7469
394368,0.029680315405130386,788534,-2368.35400390625,2496,158.0,27.05,0.014745351858437061,0.07329146564006805,5.0,-796.79780466,52,7481
395000,0.02087995409965515,789798,-2368.59716796875,2500,158.0,26.97,0.014835943467915058,0.06031925976276398,5.0,-796.5267347699998,52,7493
395632,0.02288879081606865,791062,-2368.518310546875,2504,158.0,27.0,0.014734000898897648,0.06205597147345543,5.0,-796.1175815999999,52,7505
396264,0.023646628484129906,792326,-2366.948974609375,2508,158.0,26.83,0.014701136387884617,0.05916357412934303,5.0,-795.6426915699999,52,7517
396896,0.021744413301348686,793590,-2368.37158203125,2512,158.0,26.58,0.01460582297295332,0.05445626378059387,5.0,-795.11678069,52,7529
397528,0.02475046180188656,794854,-2367.0087890625,2516,158.0,26.48,0.014674088917672634,0.058307748287916183,5.0,-794.55119001,52,7541
398160,0.023903248831629753,796118,-2367.217529296875,2520,158.0,26.31,0.015012186020612717,0.06064554676413536,5.0,-794.1547295699999,52,7553
398792,0.021367354318499565,797382,-2367.15283203125,2524,158.0,26.05,0.014851168729364872,0.0526820607483387,5.0,-794.3469012300001,52,7565
399424,0.02385679818689823,798646,-2366.73876953125,2528,158.0,25.84,0.014924196526408195,0.0521097332239151,5.0,-793.88855155,52,7577
400056,0.025112686678767204,799910,-2366.164306640625,2532,158.0,25.71,0.015071675181388855,0.05376540496945381,5.0,-793.82270077,52,7589
400688,0.019460758194327354,801174,-2367.458984375,2536,158.0,25.74,0.015002252534031868,0.050978872925043106,5.0,-793.87568244,52,7601
401320,0.02547818049788475,802438,-2366.9736328125,2540,158.0,25.69,0.014927498064935207,0.04885370284318924,5.0,-793.94335125,52,7613
401952,0.019373467192053795,803702,-2367.3955078125,2544,158.0,25.69,0.01495427917689085,0.04260248318314552,5.0,-793.8876058199999,52,7624
402584,0.022738182917237282,804966,-2367.087890625,2548,158.0,25.89,0.014921513386070728,0.0391012579202652,5.0,-794.3125437100002,52,7636
403216,0.020389966666698456,806230,-2366.53466796875,2552,158.0,25.91,0.014951911754906178,0.049653518944978714,5.0,-794.73518748,52,7648
403848,0.029792984947562218,807494,-2367.3564453125,2556,158.0,26.09,0.015073578804731369,0.06716544926166534,5.0,-795.33747238,52,7660
404480,0.0228861216455698,808758,-2367.2509765625,2560,158.0,26.24,0.01493129227310419,0.04939233511686325,5.0,-796.0590075999999,52,7672
405112,0.023084113374352455,810022,-2366.43896484375,2564,158.0,26.28,0.015014862641692162,0.04725725203752518,5.0,-796.6938685600003,52,7684
405744,0.025762587785720825,811286,-2366.880859375,2568,158.0,26.53,0.015016459859907627,0.05179617181420326,5.0,-797.3139778300001,52,7696
406376,0.02349604107439518,812550,-2367.13232421875,2572,158.0,26.78,0.014988265931606293,0.05219575762748718,5.0,-797.8957222999999,52,7708
407008,0.02242056280374527,813814,-2367.907958984375,2576,158.0,27.11,0.015025406144559383,0.05094831809401512,5.0,-798.4558296499999,52,7720
407640,0.02216116338968277,815078,-2366.9453125,2580,158.0,27.39,0.01506616361439228,0.04865381121635437,5.0,-798.9948100900001,52,7732
408272,0.02072790078818798,816342,-2366.760986328125,2584,158.0,27.47,0.014967062510550022,0.05079418048262596,5.0,-799.0207857700001,52,7744
408904,0.03170446678996086,817606,-2367.542236328125,2588,158.0,27.54,0.01518741250038147,0.07456687837839127,5.0,-798.8197416499997,52,7756
409536,0.027343302965164185,818870,-2366.9619140625,2592,158.0,27.54,0.015025305561721325,0.06338689476251602,5.0,-798.75094129,52,7768
410168,0.02314922958612442,820134,-2368.90966796875,2596,158.0,27.85,0.015043923631310463,0.058859094977378845,5.0,-799.17939239,52,7780
410800,0.02423871122300625,821398,-2368.093994140625,2600,158.0,27.81,0.014931577257812023,0.05702155828475952,5.0,-799.38780279,52,7792
411432,0.023394599556922913,822662,-2368.1298828125,2604,158.0,27.78,0.014911092817783356,0.058339353650808334,5.0,-799.7554987700001,52,7804
412064,0.023112449795007706,823926,-2367.1767578125,2608,158.0,27.85,0.014839855954051018,0.05487539619207382,5.0,-799.9982842,52,7816
412696,0.020254511386156082,825190,-2367.287109375,2612,158.0,27.96,0.014930346049368382,0.05713304877281189,5.0,-800.46986993,52,7828
413328,0.02069907635450363,826454,-2366.255126953125,2616,158.0,28.09,0.014914300292730331,0.06456034630537033,5.0,-800.9727581500001,52,7840
413960,0.02865302748978138,827718,-2366.77392578125,2620,158.0,28.36,0.015098713338375092,0.0777151808142662,5.0,-801.18004222,52,7852
414592,0.0230354443192482,828982,-2368.29296875,2624,158.0,28.65,0.015146933495998383,0.054345712065696716,5.0,-800.9736928899999,52,7864
415224,0.02544131502509117,830246,-2367.890869140625,2628,158.0,28.92,0.015175034292042255,0.06177828088402748,5.0,-800.8150951,52,7876
415856,0.02523333765566349,831510,-2367.664306640625,2632,158.0,29.09,0.015032063238322735,0.05641600862145424,5.0,-800.4596047500002,52,7888
416488,0.02281978912651539,832774,-2368.910400390625,2636,158.0,29.14,0.014842778444290161,0.05538712814450264,5.0,-799.9304005899997,52,7900
417120,0.023360321298241615,834038,-2368.9833984375,2640,158.0,29.58,0.015253771096467972,0.06316325068473816,5.0,-799.4320151799999,52,7912
